company_name,high,low,last_price,prev_close,change,percent_gain
KRBL,359.85,355.50,356.50,355.30,1.2,0.34
Polycab,"5,180.00","5,150.25","5,153.25","5,135.80",17.45,0.34
Vaibhav Global,427.90,423.00,423.55,422.10,1.45,0.34
MphasiS,"2,219.00","2,202.20","2,209.40","2,202.20",7.2,0.33
APL Apollo,"1,671.05","1,656.00","1,659.85","1,654.55",5.3,0.32
Adani Power,404.25,400.00,400.65,399.40,1.25,0.31
Dabur India,537.05,534.60,535.00,533.35,1.65,0.31
Hindalco,486.00,482.50,482.80,481.30,1.5,0.31
Indiabulls Real,80.95,80.00,80.75,80.50,0.25,0.31
Fert and Chem,728.25,722.75,723.75,721.65,2.1,0.29
Guj Amb Exports,343.20,340.10,340.70,339.70,1,0.29
COFORGE LTD.,"5,176.40","5,148.25","5,154.00","5,139.00",15,0.29
Deepak Fert,624.70,616.40,617.50,615.80,1.7,0.28
Ramco Cements,997.80,987.10,989.00,986.20,2.8,0.28
RHI Magnesita,706.65,693.45,695.00,693.10,1.9,0.27
RBL Bank,242.50,240.10,240.50,239.85,0.65,0.27
Ratnamani Metal,"3,390.00","3,324.20","3,352.70","3,343.55",9.15,0.27
Vinati Organics,"1,766.30","1,751.00","1,759.00","1,754.35",4.65,0.27
Hinduja Global,949.40,935.00,937.00,934.60,2.4,0.26
ICICI Prudentia,536.70,531.10,531.50,530.10,1.4,0.26
Trent,"2,515.00","2,492.90","2,495.90","2,489.35",6.55,0.26
PNB,76.85,76.40,76.45,76.25,0.2,0.26
Sun Pharma,"1,187.00","1,178.55","1,182.45","1,179.35",3.1,0.26
HUL,"2,499.00","2,486.00","2,492.70","2,486.55",6.15,0.25
IOB,39.60,39.40,39.45,39.35,0.1,0.25
Berger Paints,584.70,579.00,579.80,578.40,1.4,0.24
Bank of Mah,43.55,43.20,43.25,43.15,0.1,0.23
Dixon Technolog,"5,323.60","5,275.00","5,287.00","5,274.90",12.1,0.23
IndusInd Bank,"1,507.90","1,495.40","1,502.15","1,498.80",3.35,0.22
Jubilant Food,512.00,507.90,508.70,507.60,1.1,0.22
Kalyan Jeweller,343.20,338.50,339.20,338.50,0.7,0.21
LTIMindtree,"5,300.00","5,262.50","5,273.45","5,262.15",11.3,0.21
Navin Fluorine,"3,641.00","3,616.85","3,617.00","3,609.45",7.55,0.21
Timken,"2,995.00","2,940.85","2,957.10","2,951.00",6.1,0.21
Alkem Lab,"4,330.30","4,306.30","4,314.95","4,306.25",8.7,0.2
Aster DM Health,345.75,339.00,340.00,339.35,0.65,0.19
Alembic Pharma,732.80,715.00,727.95,726.60,1.35,0.19
Bajaj Finance,"7,498.00","7,447.05","7,459.00","7,444.80",14.2,0.19
Escorts Kubota,"3,188.40","3,169.70","3,173.00","3,166.90",6.1,0.19
MRF,"108,980.00","108,390.05","108,500.00","108,295.70",204.3,0.19
Bajaj Finserv,"1,607.00","1,595.75","1,598.75","1,596.00",2.75,0.17
Bajaj Finserv,"1,607.00","1,595.75","1,598.75","1,596.00",2.75,0.17
BHEL,129.70,129.05,129.25,129.05,0.2,0.15
HDFC Life,629.90,627.10,627.60,626.75,0.85,0.14
Jindal Steel,641.00,636.00,637.80,636.90,0.9,0.14
UltraTechCement,"8,745.00","8,712.55","8,723.00","8,710.85",12.15,0.14
Tata Comm,"1,719.00","1,710.10","1,711.05","1,708.70",2.35,0.14
Avenue Supermar,"3,825.00","3,798.80","3,803.35","3,798.40",4.95,0.13
ICICI Securitie,662.00,655.50,657.20,656.35,0.85,0.13
Lupin,"1,188.10","1,178.75","1,181.70","1,180.15",1.55,0.13
Redington,156.00,154.20,154.75,154.55,0.2,0.13
Borosil Renew,435.80,431.70,432.00,431.50,0.5,0.12
Britannia,"4,699.00","4,680.25","4,687.00","4,681.95",5.05,0.11
KEI Industries,"2,602.15","2,576.45","2,578.00","2,575.45",2.55,0.1
Route,"1,560.00","1,552.00","1,556.65","1,555.10",1.55,0.1
ABB India,"4,284.40","4,207.65","4,242.85","4,239.30",3.55,0.08
Colgate,"2,121.60","2,108.35","2,109.00","2,107.35",1.65,0.08
Info Edge,"4,544.00","4,510.00","4,514.55","4,510.80",3.75,0.08
KSB Pumps,"3,064.00","3,038.10","3,043.30","3,041.00",2.3,0.08
Patanjali Foods,"1,461.50","1,443.00","1,448.15","1,447.05",1.1,0.08
Axis Bank,"1,033.90","1,026.25","1,030.00","1,029.20",0.8,0.08
BPCL,388.00,383.15,384.30,384.05,0.25,0.07
Shree Cements,"26,495.00","26,260.80","26,378.00","26,358.50",19.5,0.07
Whirlpool,"1,599.00","1,579.00","1,583.70","1,582.60",1.1,0.07
Grasim,"1,949.90","1,941.75","1,943.90","1,943.00",0.9,0.05
CG Power ,393.65,388.50,388.70,388.55,0.15,0.04
Lux Industries,"1,454.05","1,434.00","1,440.65","1,440.05",0.6,0.04
Voltas,835.00,823.75,830.20,829.85,0.35,0.04
General Insuran,227.95,225.00,226.55,226.50,0.05,0.02
Aurobindo Pharm,984.95,976.45,979.80,979.70,0.1,0.01
Radico Khaitan,"1,400.00","1,381.10","1,394.40","1,394.20",0.2,0.01
SRF,"2,368.00","2,342.00","2,351.35","2,351.20",0.15,0.01
